Ticker,Group          ,Breakeven Price,1% at Risk        ,3% at Risk        ,5% at Risk        ,Proposed Price
ACB   ,C              ,14150          ,20524.88          ,22162.41          ,23153.800000000003,20500
BID   ,A              ,18750          ,25770.62          ,27632.0           ,28569.0           ,28550
NVB   ,C              ,15000          ,22125.28          ,24149.16          ,25261.0           ,22150
CTG   ,A              ,12400          ,18858.8           ,20637.48          ,21564.8           ,21550
SHB   ,C              ,9390           ,15311.7           ,16939.0           ,17786.4           ,15300
EIB   ,C              ,11900          ,16625.0           ,18042.0           ,18712.4           ,16600
AAV   ,B              ,9900           ,15085.84          ,16803.88          ,17766.9           ,16800
HDB   ,C              ,7690           ,12838.9           ,14331.0           ,15115.0           ,12850
ABT   ,B              ,11250          ,16410.25          ,17679.5           ,18386.0           ,17700
LPB   ,C              ,10300          ,14957.07          ,16310.23          ,17029.0           ,14950
ACM   ,Not enough data,400            ,1124.0            ,1386.0            ,1527.0            ,Not enough data
MBB   ,A              ,9830           ,15724.0           ,17295.079999999998,18246.0           ,18250
MSB   ,A              ,13350          ,19343.74          ,20782.46          ,21576.3           ,21600
ADC   ,A              ,4280           ,9572.48           ,11259.72          ,12374.6           ,12350
OCB   ,B              ,8230           ,12912.85          ,14192.7           ,14918.75          ,14200
CAG   ,B              ,5210           ,10949.22          ,12657.33          ,13641.1           ,12650
SSB   ,C              ,15950          ,23304.84          ,25203.08          ,26447.2           ,23300
ALT   ,B              ,3130           ,6195.36           ,7091.0            ,7563.0            ,7090
STB   ,C              ,6580           ,12055.0           ,13764.31          ,14670.0           ,12050
AMC   ,Not enough data,8140           ,12427.0           ,13993.91          ,14821.95          ,Not enough data
TCB   ,A              ,25150          ,34287.04          ,36754.37          ,38081.6           ,38100
AME   ,Not enough data,2480           ,4261.5            ,4804.5            ,5127.0            ,Not enough data
TPB   ,C              ,16400          ,23746.52          ,25594.76          ,26745.6           ,23750
AMV   ,B              ,4640           ,7058.54           ,7734.24           ,8078.0            ,7730
VCB   ,A              ,52500          ,70106.08          ,74349.77          ,76535.55          ,76500
API   ,B              ,8870           ,15192.62          ,17178.05          ,18203.35          ,17200
VIB   ,C              ,12950          ,20625.84          ,22757.04          ,24071.2           ,20650
APP   ,B              ,930            ,2072.48           ,2563.0            ,2846.7000000000003,2560
VPB   ,A              ,35200          ,46664.84          ,49642.72          ,51343.3           ,51300
ARM   ,B              ,21600          ,31823.74          ,34792.45          ,36266.3           ,34800
AAA   ,B              ,6540           ,9889.7            ,10753.1           ,11213.75          ,10750
ASG   ,B              ,12450          ,17638.45          ,18961.9           ,19709.0           ,18950
ATS   ,B              ,20800          ,25773.0           ,26915.09          ,27605.15          ,26900
AAM   ,A              ,1960           ,3907.55           ,4574.0            ,4997.0            ,5000
BNA   ,Not enough data,25950          ,40849.2           ,45588.46          ,47731.5           ,Not enough data
ABS   ,B              ,5430           ,9310.0            ,10475.0           ,11083.300000000001,10500
BBC   ,B              ,20750          ,34519.8           ,38623.2           ,40758.6           ,38600
ACC   ,C              ,5030           ,8010.27           ,8855.0            ,9294.0            ,8010
BBS   ,D              ,2630           ,4935.64           ,5595.0            ,5939.6            ,2630
ACL   ,B              ,5350           ,7781.38           ,8436.57           ,8770.95           ,8440
BCC   ,B              ,6800           ,10807.66          ,11983.98          ,12617.95          ,12000
AGM   ,C              ,8300           ,14270.0           ,16488.82          ,17699.85          ,14250
BDB   ,C              ,5280           ,7671.29           ,8266.869999999999 ,8563.0            ,7670
AGG   ,C              ,27050          ,34219.87          ,35967.66          ,36981.3           ,34200
BED   ,B              ,22800          ,32661.73          ,35125.63          ,36671.5           ,35150
BII   ,B              ,6310           ,11157.68          ,13645.44          ,14534.1           ,13650
AMD   ,B              ,560            ,1428.0            ,1721.0            ,1887.0            ,1720
BKC   ,D              ,1370           ,2444.76           ,2841.2799999999997,3067.0            ,1370
ANV   ,B              ,12850          ,19012.51          ,20971.0           ,21981.0           ,20950
BLF   ,D              ,1290           ,1888.0            ,2033.0            ,2114.0            ,1290
APC   ,A              ,8920           ,12686.0           ,13845.5           ,14446.0           ,14450
BPC   ,B              ,3160           ,5422.3            ,6098.95           ,6452.0            ,6100
APH   ,B              ,15300          ,24989.52          ,27754.0           ,29220.0           ,27750
BSC   ,A              ,7610           ,10101.82          ,10734.46          ,11075.1           ,11100
HII   ,B              ,6340           ,9987.72           ,10891.16          ,11368.6           ,10900
BST   ,A              ,3790           ,6393.46           ,7324.38           ,7850.65           ,7850
ASM   ,B              ,3370           ,6398.0            ,7414.0            ,8051.0            ,7410
BTS   ,B              ,1280           ,2815.0            ,3342.0            ,3657.0            ,3340
ASP   ,C              ,3650           ,5288.64           ,5695.0            ,5910.6            ,5290
BTW   ,A              ,8420           ,15672.8           ,17675.8           ,18815.0           ,18800
BCE   ,C              ,5840           ,8383.48           ,9045.0            ,9447.65           ,8380
BXH   ,B              ,7230           ,8775.25           ,9137.0            ,9330.0            ,9140
C69   ,B              ,2040           ,4563.48           ,5444.4400000000005,5926.0            ,5440
BCG   ,C              ,7160           ,11021.4           ,12118.88          ,12722.2           ,11000
C92   ,D              ,620            ,1459.0            ,1759.0            ,1924.0            ,620
BFC   ,B              ,9320           ,15692.5           ,17864.0           ,19019.5           ,17850
CAN   ,B              ,7240           ,14733.16          ,16982.92          ,18224.4           ,17000
BHN   ,A              ,26050          ,35822.0           ,38719.6           ,40215.0           ,40200
CAP   ,A              ,48450          ,57697.909999999996,60509.09          ,61782.25          ,61800
BCM   ,B              ,21800          ,30489.12          ,32830.18          ,34066.0           ,32850
CAV   ,C              ,32050          ,42028.14          ,44522.14          ,45799.3           ,42050
DBD   ,B              ,32650          ,40655.2           ,42593.2           ,43624.0           ,42600
VSM   ,A              ,8800           ,13815.19          ,15546.02          ,16475.85          ,16500
BWE   ,C              ,21250          ,28640.48          ,30461.36          ,31564.0           ,28650
CEO   ,D              ,2880           ,5233.04           ,5882.0            ,6249.0            ,2880
CJC   ,Not enough data,6460           ,9530.0            ,10365.53          ,10797.0           ,Not enough data
BMC   ,B              ,4120           ,8835.2            ,10316.56          ,11144.0           ,10300
CKV   ,A              ,4440           ,7343.0            ,8179.13           ,8627.55           ,8630
BMP   ,A              ,28000          ,37702.1           ,39870.46          ,40992.1           ,41000
CMC   ,C              ,1450           ,2490.39           ,2869.17           ,3071.0            ,2490
BRC   ,C              ,7150           ,9952.66           ,10642.0           ,11064.0           ,9950
BTP   ,C              ,8710           ,11822.4           ,12623.0           ,13037.0           ,11800
CMS   ,C              ,530            ,1332.0            ,1631.0            ,1794.5            ,1330
BTT   ,B              ,22850          ,32790.29          ,35277.35          ,36626.8           ,35300
CPC   ,B              ,7890           ,11536.0           ,12658.66          ,13254.2           ,12650
C32   ,B              ,13900          ,19235.83          ,20511.66          ,21143.05          ,20500
CIA   ,C              ,5610           ,8444.14           ,9184.42           ,9621.0            ,8440
C47   ,C              ,4950           ,7124.86           ,7774.79           ,8124.65           ,7120
CSC   ,D              ,27950          ,41405.88          ,45319.6           ,47181.6           ,27950
CTB   ,C              ,11350          ,17109.0           ,18472.48          ,19246.6           ,17100
CCI   ,A              ,6570           ,10347.9           ,11534.0           ,12197.9           ,12200
CTC   ,C              ,1230           ,2512.38           ,2898.0            ,3097.0            ,2510
CCL   ,C              ,2220           ,5218.88           ,6204.0            ,6755.0            ,5220
CTP   ,B              ,1330           ,2339.0            ,2665.0            ,2855.0            ,2660
CDC   ,C              ,3940           ,6596.85           ,7358.0            ,7769.0            ,6600
CTT   ,Not enough data,5820           ,8204.0            ,8901.98           ,9278.0            ,Not enough data
CEE   ,C              ,2660           ,5333.2            ,6200.799999999999 ,6692.0            ,5330
CTX   ,C              ,2150           ,3688.0            ,4146.0            ,4397.85           ,3690
CRE   ,A              ,27150          ,37661.3           ,40611.78          ,41999.2           ,42000
CVN   ,A              ,3460           ,5094.62           ,5570.0            ,5824.0            ,5820
STK   ,A              ,25150          ,34017.17          ,36326.95          ,37810.95          ,37800
CX8   ,C              ,3050           ,4338.84           ,4678.0            ,4852.0            ,4340
CHP   ,C              ,12250          ,14818.4           ,15443.0           ,15752.0           ,14800
D11   ,D              ,9150           ,14606.880000000001,16242.24          ,17074.0           ,9150
CIG   ,D              ,2070           ,3848.46           ,4358.73           ,4658.1            ,2070
DAD   ,B              ,9340           ,14873.78          ,16381.39          ,17319.95          ,16400
CII   ,C              ,8360           ,11607.0           ,12519.04          ,13022.4           ,11600
DAE   ,A              ,8460           ,12841.86          ,13967.29          ,14672.3           ,14650
