Ticker  ,0% at Risk,1% at Risk        ,3% at Risk        ,5% at Risk        ,Group          ,Breakeven Price
IDC     ,35611.0   ,50993.4           ,56469.85          ,59589.75          ,C              ,51000
ELC     ,12078.0   ,16496.25          ,17894.0           ,18679.5           ,B              ,17900
IDJ     ,30178.0   ,41904.159999999996,46667.28          ,48681.8           ,C              ,41900
EMC     ,8113.0    ,12438.0           ,13541.0           ,14146.0           ,C              ,12450
IDV     ,30185.0   ,44350.5           ,47931.75          ,50164.75          ,Not enough data,30200
EVE     ,8631.0    ,12365.0           ,13535.0           ,14086.0           ,B              ,13550
INC     ,2636.0    ,5113.02           ,5827.03           ,6214.05           ,B              ,5830
EVG     ,5048.0    ,7947.7            ,8900.1            ,9422.5            ,A              ,9420
INN     ,19069.0   ,26329.44          ,28078.33          ,29017.1           ,B              ,28100
FCM     ,4813.0    ,6722.4400000000005,7310.0            ,7582.0            ,B              ,7310
ITQ     ,884.0     ,2346.24           ,2930.0            ,3321.0            ,B              ,2930
FCN     ,7224.0    ,11048.28          ,12036.64          ,12573.0           ,C              ,11050
KDM     ,1376.0    ,3317.0            ,4021.0            ,4408.950000000001 ,A              ,4410
FDC     ,2600.0    ,5739.0            ,6772.2            ,7341.0            ,B              ,6770
KHS     ,8970.0    ,14542.25          ,16539.5           ,17595.75          ,B              ,16550
FIR     ,25179.0   ,31830.26          ,33371.21          ,34184.65          ,A              ,34200
FIT     ,3931.0    ,7360.6            ,8344.96           ,8905.0            ,A              ,8900
KKC     ,2633.0    ,7357.24           ,9198.0            ,10205.8           ,A              ,10200
FLC     ,4686.0    ,7687.6            ,8500.18           ,9056.0            ,B              ,8500
KLF     ,625.0     ,1585.08           ,1964.0            ,2194.0            ,B              ,1960
FMC     ,27225.0   ,35312.36          ,38001.18          ,39510.3           ,B              ,38000
FPT     ,55276.0   ,71872.6           ,76107.4           ,78221.5           ,A              ,78200
KMT     ,3880.0    ,6487.1            ,7171.0            ,7543.0            ,B              ,7170
FRT     ,14179.0   ,25556.260000000002,29031.41          ,31021.1           ,B              ,29050
KSD     ,904.0     ,1966.42           ,2409.0            ,2663.0            ,B              ,2410
FTM     ,1695.0    ,3080.7            ,3444.7            ,3683.0            ,D              ,1700
KSF     ,20931.0   ,33713.54          ,40290.7           ,43427.1           ,Not enough data,20950
FUCTVGF2,5111.0    ,8194.0            ,9003.0            ,9435.0            ,Not enough data,5110
KSQ     ,2099.0    ,4097.92           ,4673.76           ,5038.8            ,A              ,5040
FUCVREIT,3178.0    ,5386.0            ,6112.0            ,6519.300000000001 ,Not enough data,3180
KST     ,19571.0   ,25554.35          ,27173.55          ,27920.0           ,A              ,27900
FUEMAV30,10753.0   ,13565.0           ,14279.0           ,14653.35          ,Not enough data,10750
KTS     ,2934.0    ,7172.9800000000005,8808.0            ,9881.3            ,C              ,7170
FUESSV30,9355.0    ,12913.0           ,13848.89          ,14346.0           ,Not enough data,9360
FUESSV50,15222.0   ,18319.22          ,19121.99          ,19481.55          ,Not enough data,15200
KTT     ,1389.0    ,3735.6000000000004,4621.0            ,5162.0            ,C              ,3740
FUESSVFL,11530.0   ,15196.52          ,16107.64          ,16561.0           ,Not enough data,11550
KVC     ,1260.0    ,2736.0            ,3232.2            ,3528.0            ,C              ,2740
FUEVFVND,18718.0   ,22579.72          ,23610.82          ,24101.8           ,Not enough data,18700
L14     ,123316.0  ,175507.7          ,191726.5          ,200453.5          ,A              ,200500
FUEVN100,12531.0   ,15321.48          ,16026.72          ,16380.0           ,Not enough data,12550
L18     ,8171.0    ,19649.0           ,23993.0           ,26417.0           ,C              ,19650
GAB     ,178366.0  ,185761.24         ,187408.86         ,188203.1          ,B              ,187400
L35     ,1817.0    ,3097.0            ,3471.0            ,3669.0            ,D              ,1820
GAS     ,62188.0   ,81252.15          ,87115.11          ,90101.15          ,A              ,90100
L40     ,9617.0    ,17175.13          ,19480.96          ,20765.3           ,C              ,17200
GDT     ,33479.0   ,44699.2           ,47638.3           ,49218.55          ,A              ,49200
GEG     ,10663.0   ,14309.0           ,15459.0           ,16063.3           ,C              ,14300
L43     ,572.0     ,1700.0            ,2139.75           ,2386.25           ,C              ,1700
GEX     ,17420.0   ,25491.9           ,27731.7           ,28949.0           ,C              ,25500
L61     ,1247.0    ,2831.0            ,3322.0            ,3610.0            ,C              ,2830
GIL     ,29681.0   ,45461.52          ,49730.88          ,52314.6           ,A              ,52300
L62     ,2888.0    ,4340.3            ,4735.0            ,4941.0            ,C              ,4340
LAS     ,8935.0    ,13716.4           ,15309.05          ,16171.25          ,B              ,15300
GMC     ,7047.0    ,12531.16          ,14660.48          ,15817.400000000001,B              ,14650
LBE     ,6216.0    ,11297.0           ,12840.0           ,13666.0           ,C              ,11300
GMD     ,25773.0   ,35701.36          ,38491.8           ,39816.6           ,B              ,38500
LCD     ,10348.0   ,14300.75          ,15444.15          ,15993.25          ,C              ,14300
GSP     ,7594.0    ,11148.55          ,12065.65          ,12637.0           ,B              ,12050
GTA     ,7461.0    ,11973.0           ,13211.18          ,13877.3           ,B              ,13200
LCS     ,1231.0    ,2571.2            ,2992.0            ,3226.5            ,D              ,1230
GTN     ,8799.0    ,12870.68          ,13953.08          ,14559.4           ,A              ,14550
LDP     ,3865.0    ,6820.0            ,7713.0            ,8184.0            ,C              ,6820
LHC     ,39297.0   ,57438.46          ,63442.619999999995,66260.05          ,A              ,66300
