Ticker,0% at Risk,1% at Risk,3% at Risk,5% at Risk,Groupp,Breakeven Price
TKU,6371.0,12946.279999999999,15644.96,17166.9,B,15650
NSC,45221.0,58406.62,61689.0,63352.1,B,61700
TMB,6922.0,12644.73,14270.73,15120.1,A,15100
NT2,11813.0,15414.93,16332.0,16801.0,A,16800
TMC,4269.0,6370.0,6934.0,7232.0,B,6930
NTL,17244.0,24818.8,26987.64,27998.0,A,28000
TMX,3750.0,6503.84,7330.52,7785.0,A,7780
NVL,46476.0,66276.72,71309.34,74402.1,B,71300
TNG,10763.0,16873.16,18932.92,20081.0,C,16850
NVT,1513.0,3349.0,3981.0,4327.0,D,1510
TPH,5807.0,7886.1900000000005,8392.19,8704.0,C,7890
TPP,3392.0,5883.0,6558.1,6918.0,D,3390
OGC,1915.0,3190.06,3559.0,3753.0,B,3560
TSB,6482.0,8722.4,9289.0,9619.4,B,9290
OPC,25127.0,34397.58,37382.87,38969.45,C,34400
TST,1931.0,4151.0,4790.0,5139.0,C,4150
PAC,20770.0,28286.760000000002,30144.329999999998,31289.0,B,30150
TTC,6297.0,9511.78,10463.17,10946.95,A,10950
PAN,10934.0,17567.89,19397.81,20355.35,B,19400
TTH,1010.0,2127.0,2490.96,2686.0,B,2490
PC1,17234.0,25073.0,27121.7,28365.0,C,25050
PDN,44562.0,65118.14,70564.04,73244.2,A,73200
PDR,49209.0,64587.8,69373.68,71684.2,B,69400
PET,6409.0,12183.94,14117.0,15257.400000000001,A,15250
PGC,13218.0,18904.96,20326.94,21213.9,C,18900
PGD,13930.0,21749.94,23718.0,24787.0,A,24800
PHC,7713.0,10525.44,11477.0,12024.2,C,10550
PHR,25044.0,35551.36,38050.56,39354.0,A,39350
PIT,1236.0,2517.0,2921.0,3159.0,C,2520
PJT,5758.0,8280.96,8945.88,9302.0,C,8280
PLP,3172.0,6041.89,6955.67,7443.0,D,3170
TTT,16317.0,27367.2,30563.36,32245.4,A,32250
PLX,28226.0,37785.74,39974.74,41154.9,A,41150
PME,45611.0,59700.61,63039.29,64770.45,A,64800
TTZ,1060.0,1898.8,2213.0,2395.0,B,2210
PMG,4383.0,7795.76,8844.0,9395.8,C,7800
TV3,5884.0,9171.96,10120.0,10635.0,C,9170
PNC,3523.0,5340.0,5844.87,6103.0,C,5340
TV4,8310.0,10880.0,11502.0,11829.0,A,11850
PNJ,53089.0,72004.2,76565.84,79083.0,A,79100
TVC,6022.0,9960.8,11051.7,11594.0,A,11600
POM,4163.0,7686.26,8739.0,9351.8,C,7690
TVD,5770.0,9557.7,10694.42,11294.4,C,9560
POW,5650.0,7901.48,8544.0,8891.0,B,8540
TXM,735.0,1774.96,2155.88,2389.0,B,2160
PPC,11107.0,15463.32,16512.74,17055.9,A,17050
UNI,1282.0,3653.0,4548.0,5060.05,C,3650
PSH,6199.0,9158.94,10118.82,10634.0,C,9160
V12,4533.0,7519.84,8335.52,8772.0,C,7520
PTB,69248.0,88357.12,93682.4,95966.0,B,93700
V21,1478.0,3536.64,4221.96,4621.0,C,3540
PTC,1778.0,3896.32,4661.0,5126.0,Not enough data,1780
PTL,1283.0,2739.0,3234.0,3501.05,B,3230
PVD,9877.0,14966.15,16405.56,17195.0,B,16400
PVT,10552.0,15679.880000000001,17040.58,17864.9,A,17850
PXI,733.0,1415.0,1635.0,1762.0,C,1420
PXS,1489.0,2937.0,3417.0,3676.0,C,2940
QBS,935.0,1875.73,2160.0,2309.0,B,2160
QCG,1843.0,3324.0,3789.0,4060.0,C,3320
RAL,99820.0,138791.71,148772.66,154703.7,B,148800
VBC,8460.0,13020.32,14581.0,15392.0,C,13000
RDP,2834.0,4928.0,5731.0,6160.0,C,4930
VC1,4614.0,7217.8099999999995,8022.49,8430.15,C,7220
REE,39900.0,52458.65,55705.6,57429.25,A,57400
VC2,13293.0,21053.08,23337.0,24474.0,C,21050
RIC,4919.0,9508.69,10956.07,11796.15,C,9510
VC3,13623.0,18477.8,19702.0,20428.25,B,19700
ROS,1183.0,2178.84,2548.0,2745.0,C,2180
VC6,2249.0,4226.0,4828.0,5140.0,C,4230
S4A,17964.0,22307.92,23264.68,23739.0,C,22300
VC7,2589.0,5557.38,6812.139999999999,7528.9,C,5560
SAB,83605.0,108812.95,115083.34,118592.9,A,118600
SAM,5571.0,8298.0,9101.0,9514.0,C,8300
VC9,845.0,2149.09,2663.27,2980.0,D,840
SAV,6706.0,12152.84,13840.52,14731.2,B,13850
VCC,7148.0,11505.04,12985.36,13713.0,C,11500
SBA,12750.0,15185.86,15738.0,16054.0,B,15750
VCM,5041.0,8097.9,8965.0,9453.5,B,8960
SBT,5463.0,9775.0,11037.24,11770.1,B,11050
VCS,66489.0,90195.99,96430.66,99575.1,A,99600
SBV,6758.0,9419.96,10279.88,10710.0,C,9420
VDL,4696.0,9020.08,10235.119999999999,10939.1,Not enough data,4700
SC5,7746.0,12991.8,14401.8,15148.0,C,13000
VE1,704.0,1601.0,1915.0,2106.0,A,2110
SCD,7452.0,11276.0,12179.0,12651.0,B,12200
VE2,5901.0,8412.92,9091.96,9450.6,C,8410
SCR,4968.0,7704.64,8457.84,8917.2,B,8460
VE3,769.0,2034.0,2524.0,2828.0,C,2030
SCS,86015.0,104897.02,109412.62,111776.7,A,111800
VE4,5101.0,12219.12,14709.999999999998,16019.0,C,12200
SFC,9783.0,15665.0,17148.739999999998,17982.45,A,18000
VE8,2368.0,3974.61,4560.0,4875.0,C,3970
VGP,12141.0,18470.8,20780.2,21981.0,A,22000
SFG,6933.0,9888.53,10792.18,11311.65,B,10800
SFI,26327.0,36260.28,39060.48,40316.4,A,40300
VGS,4591.0,11165.67,13631.0,15023.0,A,15000
SGN,44336.0,54071.0,56468.19,57649.0,A,57600
VHE,714.0,2129.92,2663.0,2975.3,B,2660
SGR,5450.0,9993.6,11402.0,12212.25,B,11400
VHL,8548.0,12711.48,14107.0,14848.7,B,14100
SGT,11083.0,17722.28,19729.36,20949.0,C,17700
VIE,1730.0,2885.0,3173.0,3334.0,C,2880
SHA,4045.0,5622.77,6132.0,6408.85,C,5620
VIF,6627.0,10191.36,11100.44,11557.0,A,11550
SHI,5951.0,9571.64,10641.0,11165.2,C,9570
VIT,6080.0,9381.1,10245.55,10787.5,C,9380
SHP,12726.0,17474.16,18586.0,19167.0,C,17450
VKC,2709.0,5780.0,6822.75,7388.0,C,5780
SII,5824.0,9917.0,10995.1,11562.25,C,9920
VLA,7137.0,11799.0,13085.0,13780.800000000001,A,13800
SJD,12276.0,15067.0,15754.91,16093.0,A,16100
VMC,5412.0,7514.0,8099.0,8393.0,C,7510
SJF,3019.0,5120.19,5642.19,5988.9,B,5640
VMS,3926.0,6888.1,7745.26,8282.0,B,7750
SJS,30868.0,41843.0,45211.88,46851.8,B,45200
VNC,8266.0,16092.68,18289.0,19519.0,A,19500
SKG,8609.0,12085.2,13013.0,13525.4,A,13550
VNF,4207.0,8382.99,9643.97,10328.95,A,10350
SMA,1476.0,3159.0,3761.99,4124.0,C,3160
VNT,3266.0,10994.0,14515.27,16805.15,B,14500
SMB,27164.0,33389.42,34882.13,35690.55,A,35700
VSA,8953.0,14197.18,15938.0,16768.85,A,16750
SMC,12393.0,21777.57,25364.57,27321.95,A,27300
VSM,8023.0,12916.4,14577.6,15398.0,A,15400
SPM,7382.0,10941.56,11990.56,12518.2,B,12000
VTC,4140.0,7617.0,8596.0,9142.3,C,7620
SRC,9218.0,13088.78,14243.78,14856.6,D,9220
VTH,3558.0,5654.64,6184.0,6469.0,B,6180
SRF,6549.0,8516.93,9118.0,9439.0,C,8520
VTJ,1208.0,2217.71,2549.0,2739.55,B,2550
SSC,10363.0,19396.48,21871.22,23183.0,B,21850
VTL,4370.0,7198.39,7927.0,8331.0,Not enough data,4370
ST8,4648.0,6754.72,7262.16,7538.0,A,7540
VTV,2354.0,4046.85,4512.0,4746.85,C,4050
STG,11404.0,16821.13,18230.39,19093.3,A,19100
VXB,5166.0,7941.04,8852.36,9373.8,C,7940
STK,28571.0,37436.3,40314.8,41808.0,A,41800
WCS,103406.0,137566.25,145230.75,149364.0,A,149400
SVC,30498.0,47527.4,51917.36,54137.4,B,51900
X20,2119.0,4137.0,4726.54,5057.9,Not enough data,2120
SVD,2686.0,4678.0,5169.0,5445.0,C,4680
PRE,9322.0,13223.43,14264.0,14767.15,B,14250
SVI,24411.0,40754.88,44966.82,47274.8,B,44950
PTI,13230.0,20659.61,23128.0,24439.3,B,23150
SVT,4706.0,7745.72,8634.0,9094.6,A,9090
PVI,21701.0,29217.45,31614.27,32995.0,A,33000
SZC,10723.0,21971.05,25655.0,27589.05,B,25650
VNR,18084.0,25834.45,27990.0,29055.5,B,28000
SZL,30767.0,39079.88,41132.32,42176.0,A,42200
APS,3179.0,7461.0,9072.4,10056.5,B,9070
TAC,27864.0,39015.58,41835.7,43554.0,B,41850
ART,651.0,2183.0,2802.67,3170.0,B,2800
TBC,19153.0,23621.5,24656.7,25256.0,A,25250
BVS,9750.0,17143.5,19438.0,20535.25,B,19450
TCD,12196.0,17802.05,19601.9,20560.5,B,19600
EVS,4002.0,9801.2,11892.0,13129.0,A,13150
TCH,4379.0,7688.75,8749.75,9364.25,A,9360
HBS,2649.0,5370.6,6175.96,6667.0,B,6180
TCL,16375.0,24138.18,26194.0,27347.95,A,27350
IVS,1727.0,3709.5,4474.0,4908.5,B,4470
TCM,28948.0,43311.19,46607.86,48817.8,B,46600
MBS,10629.0,18019.68,20272.9,21502.6,B,20250
TCO,5095.0,10666.58,12517.18,13602.9,A,13600
PSI,1269.0,3368.04,4131.12,4600.0,D,1270
TCR,696.0,1536.73,1829.19,1988.65,C,1540
SHS,13327.0,21536.01,24043.92,25439.65,A,25450
TCT,18764.0,24160.1,25758.2,26589.5,A,26600
VIG,1822.0,3802.93,4489.58,4881.65,D,1820
TDC,5633.0,10074.67,11401.43,12144.0,D,5630
WSS,1166.0,3102.49,3841.4700000000003,4256.0,A,4260
TDG,2379.0,4102.0,4555.799999999999,4874.0,C,4100
TDH,2895.0,5281.7,6026.0,6450.0,A,6450
TDM,17930.0,23208.96,24465.44,25227.0,A,25250
TDP,10011.0,15178.0,16608.0,17336.0,C,15200
TDW,6289.0,12652.0,15023.0,16338.0,A,16350
TEG,3191.0,5635.27,6524.54,7002.0,A,7000
TGG,13042.0,19632.2,21960.6,22988.0,A,23000
THG,44577.0,56740.32,59617.92,61365.3,B,59600
THI,14402.0,18886.0,20113.77,20762.95,C,18900
TIP,19609.0,26943.9,29260.1,30510.5,A,30500
TIX,11105.0,16784.34,18694.86,19704.1,A,19700
TLD,1468.0,2895.0,3356.7200000000003,3604.0,C,2900
TLG,22857.0,29688.0,31677.0,32694.0,A,32700
TLH,4843.0,8698.7,10181.0,10986.0,A,11000
TMP,25764.0,33696.26,35497.78,36449.2,A,36450
TMS,26317.0,40921.72,45223.06,47248.4,A,47250
TMT,1900.0,4221.0,5036.0,5462.0,C,4220
TN1,8860.0,15795.52,17860.559999999998,18976.0,A,19000
TNA,6558.0,9310.27,10151.81,10594.35,B,10150
TNC,10601.0,18476.1,20802.4,22033.5,A,22050
TNH,17293.0,25075.39,27365.0,28529.65,A,28550
TNI,1764.0,2619.0,2873.0,3003.0,B,2870
TNT,4336.0,6084.11,6583.41,6942.45,A,6940
TPC,2417.0,4626.38,5272.139999999999,5606.0,C,4630
TRA,50299.0,65647.3,69343.0,71601.9,A,71600
TRC,18047.0,27279.13,29632.260000000002,30847.7,C,27300
TSC,3641.0,5987.38,6631.38,7005.0,A,7000
TTA,7052.0,9723.69,10549.0,10975.0,C,9720
TTB,1725.0,3231.0,3730.2200000000003,4022.0,D,1720
TTE,1574.0,3290.0,3855.0,4187.0,C,3290
TTF,1608.0,3153.79,3652.37,3942.0,C,3150
TV2,23444.0,34622.68,37614.03,39174.35,B,37600
TVT,13448.0,18440.4,20007.02,20814.0,B,20000
TYA,12214.0,15386.9,16167.0,16599.9,B,16150
UDC,1580.0,3097.0,3590.0,3853.0,D,1580
UIC,30826.0,41543.5,44113.4,45687.0,A,45700
VAF,2645.0,5543.62,6425.719999999999,6924.05,A,6920
VCA,7663.0,11492.0,12493.65,13109.25,A,13100
VCF,110249.0,155822.86000000002,167906.53,173854.0,A,173900
VCG,20816.0,27927.0,29496.0,30380.1,C,27950
VDP,16533.0,23176.64,25197.38,26244.1,C,23200
VFG,22753.0,33097.64,35882.69,37319.05,B,35900
VGC,15774.0,22422.47,24117.23,25154.7,B,24100
VHC,16879.0,28378.3,31788.9,33577.0,B,31800
VHM,30114.0,45477.16,49756.59,51932.95,A,51900
VIC,41870.0,58574.74,62995.61,65272.15,B,63000
VID,1620.0,3388.51,4016.0,4391.85,B,4020
VIP,2706.0,5382.62,6278.0,6757.1,A,6760
VIS,4543.0,8253.08,9412.08,10090.0,B,9410
VJC,82478.0,101703.94,107026.97,109479.3,C,101700
VMD,7557.0,15241.36,17737.04,19207.0,B,17750
VNE,3818.0,5738.16,6223.0,6526.0,C,5740
VNG,7076.0,9345.97,9926.0,10221.0,B,9930
VNL,7068.0,12175.0,14085.619999999999,15118.35,A,15100
VNM,50721.0,63844.68,67035.76,68782.6,A,68800
VNS,4643.0,6365.0,6913.0,7206.0,B,6910
VOS,8692.0,12552.68,14497.4,15406.2,A,15400
VPD,9800.0,12356.93,13033.0,13404.65,C,12350
VPG,38304.0,47996.36,50900.08,52193.6,A,52200
VPH,1660.0,3162.35,3643.0,3925.0,B,3640
VPI,21085.0,29081.0,31179.25,32250.5,D,21100
VPS,2486.0,5590.22,6629.0,7202.0,B,6630
VRC,5085.0,7966.85,8841.0,9309.25,B,8840
VRE,13568.0,19345.64,20872.73,21666.55,A,21650
VSC,29431.0,40645.14,43412.84,45119.5,A,45100
VSH,15235.0,20481.32,21747.49,22532.15,C,20500
VSI,4449.0,8278.62,9561.86,10300.2,C,8280
VTB,5308.0,7659.0,8227.0,8538.95,A,8540
VTO,6183.0,8678.32,9468.48,9834.0,B,9470
YBM,1609.0,3331.46,3895.38,4193.0,C,3330
YEG,3886.0,6664.0,7378.0,7777.1,C,6660
BIC,13002.0,18089.22,19619.0,20404.0,A,20400
BMI,15628.0,23711.92,25895.69,27121.0,A,27100
BVH,19353.0,31048.61,34378.32,36241.05,A,36250
MIG,12474.0,17290.12,18767.12,19578.0,A,19600
PGI,11806.0,17571.0,19071.66,19842.05,A,19850
AGR,3668.0,6790.35,7939.7,8568.0,B,7940
APG,4016.0,7624.03,8739.0,9393.0,B,8740
BSI,5010.0,10936.31,12971.93,14083.55,B,12950
CTS,10012.0,16576.55,18197.86,19257.7,A,19250
FTS,15256.0,27321.37,31225.22,33505.7,B,31250
HCM,12931.0,20958.77,23109.55,24465.55,A,24450
SSI,13541.0,22348.6,24822.88,26351.8,A,26350
TVB,3848.0,7857.01,9269.0,10125.05,A,10150
TVS,16595.0,22718.32,24474.32,25342.2,A,25350
VCI,11014.0,23491.82,27660.82,29957.55,A,29950
VDS,12270.0,19747.4,21658.0,22853.65,B,21650
VIX,3672.0,7477.98,8709.94,9391.9,B,8710
VND,9268.0,19244.0,22576.0,24377.0,A,24400
